entry_id,language,cluster,llm_pair,llm1,llm2,fuzzy_ratio,fuzzy_partial,fuzzy_token_sort,cosine_similarity,average_similarity,has_baseline,openAI_success_rate,openAI_exec_time,openAI_cpu,openAI_ram,claude_success_rate,claude_exec_time,claude_cpu,claude_ram,delta_success_rate_model1,delta_exec_time_model1,delta_cpu_model1,delta_ram_model1,delta_success_rate_model2,delta_exec_time_model2,delta_cpu_model2,delta_ram_model2,success_rate_delta_diff,exec_time_delta_diff,cpu_delta_diff,ram_delta_diff,gemini_success_rate,gemini_exec_time,gemini_cpu,gemini_ram
go_prime_factors_Exercism (go_rootulp),go,cluster_prime_factors.json,openAI_vs_gemini,openAI,gemini,67.12328767123287,73.90648567119156,73.41772151898735,73.84931499670809,72.07420246452998,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-5078.0,-20.599999999999994,-142972.8,0.0,-5078.0,-20.599999999999994,-142972.8,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_prime_factors_Exercism (go_rootulp),go,cluster_prime_factors.json,claude_vs_gemini,claude,gemini,70.80366225839268,75.3393665158371,86.46188850967008,92.67088328427724,81.31895014204427,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-5078.0,-20.599999999999994,-142972.8,0.0,-5078.0,-20.599999999999994,-142972.8,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_prime_factors_Exercism (go_drapala),go,cluster_prime_factors.json,openAI_vs_claude,openAI,claude,79.20585161964473,73.02904564315354,86.83602771362587,96.66339565659945,83.9335801582559,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-5163.8,-20.400000000000006,-140576.0,0.0,-5163.8,-20.400000000000006,-140576.0,0.0,0.0,0.0,0.0,,,,
go_prime_factors_Exercism (go_drapala),go,cluster_prime_factors.json,openAI_vs_gemini,openAI,gemini,63.2,70.85889570552148,65.4124457308249,41.143172096986916,60.15362838333333,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-5163.8,-20.400000000000006,-140576.0,0.0,-5163.8,-20.400000000000006,-140576.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_prime_factors_Exercism (go_drapala),go,cluster_prime_factors.json,claude_vs_gemini,claude,gemini,50.16797312430011,60.101867572156195,64.15094339622642,45.07321043795436,54.87349863265926,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-5163.8,-20.400000000000006,-140576.0,0.0,-5163.8,-20.400000000000006,-140576.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
a0139wordbreak_84,python,cluster_a0139wordbreak.json,openAI_vs_claude,openAI,claude,39.516129032258064,77.26161369193154,31.05882352941176,43.03867912344672,47.71881134426202,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,974.0,-27.799999999999997,65817.6,0.0,974.0,-27.799999999999997,65817.6,0.0,0.0,0.0,0.0,,,,
a0139wordbreak_84,python,cluster_a0139wordbreak.json,openAI_vs_gemini,openAI,gemini,34.19461242440902,82.93333333333334,32.53234750462107,38.76165859997454,47.105487965584494,True,100.0,1000.0,50.0,80000.0,,,,,0.0,974.0,-27.799999999999997,65817.6,0.0,974.0,-27.799999999999997,65817.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
a0139wordbreak_84,python,cluster_a0139wordbreak.json,claude_vs_gemini,claude,gemini,93.65984568936598,93.91304347826087,96.24772313296903,95.46815505267942,94.82219183831883,True,,,,,100.0,1000.0,50.0,80000.0,0.0,974.0,-27.799999999999997,65817.6,0.0,974.0,-27.799999999999997,65817.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
a0131palindromepartitioning_80,python,cluster_a0131palindromepartitioning.json,openAI_vs_claude,openAI,claude,45.301600328272464,71.04430379746836,42.33825198637911,45.6127235755567,51.07421992191915,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,974.0,-34.400000000000006,65792.0,0.0,974.0,-34.400000000000006,65792.0,0.0,0.0,0.0,0.0,,,,
a0131palindromepartitioning_80,python,cluster_a0131palindromepartitioning.json,openAI_vs_gemini,openAI,gemini,57.298606904906116,74.42244224422443,53.80029806259314,50.331959859614685,58.9633267678346,True,100.0,1000.0,50.0,80000.0,,,,,0.0,974.0,-34.400000000000006,65792.0,0.0,974.0,-34.400000000000006,65792.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
a0131palindromepartitioning_80,python,cluster_a0131palindromepartitioning.json,claude_vs_gemini,claude,gemini,65.29745042492918,78.01566579634465,74.91007194244604,72.17208260811267,72.59881769295814,True,,,,,100.0,1000.0,50.0,80000.0,0.0,974.0,-34.400000000000006,65792.0,0.0,974.0,-34.400000000000006,65792.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
luhn_22,python,cluster_luhn.json,openAI_vs_claude,openAI,claude,86.79593721144968,86.73765730880929,82.95454545454545,59.59258797831328,79.02018198827943,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,972.0,1.7999999999999972,66201.6,0.0,972.0,1.7999999999999972,66201.6,0.0,0.0,0.0,0.0,,,,
luhn_22,python,cluster_luhn.json,openAI_vs_gemini,openAI,gemini,71.46666666666667,69.4980694980695,70.71960297766749,57.09935120473886,67.19592258678563,True,100.0,1000.0,50.0,80000.0,,,,,0.0,972.0,1.7999999999999972,66201.6,0.0,972.0,1.7999999999999972,66201.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
luhn_22,python,cluster_luhn.json,claude_vs_gemini,claude,gemini,68.51520572450805,67.24975704567542,67.58104738154613,70.99962582224933,68.58640899349473,True,,,,,100.0,1000.0,50.0,80000.0,0.0,972.0,1.7999999999999972,66201.6,0.0,972.0,1.7999999999999972,66201.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
javascript_luhn_exercism-javascript-ThomasZumsteg,javascript,cluster_luhn.json,openAI_vs_claude,openAI,claude,62.5215889464594,63.08724832214765,57.91411042944785,62.8659831629548,61.597232715252424,False,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,
javascript_luhn_exercism-javascript-ThomasZumsteg,javascript,cluster_luhn.json,openAI_vs_gemini,openAI,gemini,65.01210653753027,66.99369306236859,62.339331619537276,73.72863815407584,67.018442343378,False,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
javascript_luhn_exercism-javascript-ThomasZumsteg,javascript,cluster_luhn.json,claude_vs_gemini,claude,gemini,73.63590005099438,75.84722969338354,75.56756756756758,73.74482323105428,74.69888013574995,False,,,,,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
javascript_luhn_exercism-javascript-ffflorian,javascript,cluster_luhn.json,openAI_vs_claude,openAI,claude,70.15610651974289,66.47619047619048,72.9362591431557,70.56927920784709,70.03445883673403,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,677.5,11.75,-2554.0,0.0,677.5,11.75,-2554.0,0.0,0.0,0.0,0.0,,,,
javascript_luhn_exercism-javascript-ffflorian,javascript,cluster_luhn.json,openAI_vs_gemini,openAI,gemini,68.83116883116884,66.351606805293,72.09302325581395,67.35162135826143,68.65685506263429,True,100.0,1000.0,50.0,80000.0,,,,,0.0,677.5,11.75,-2554.0,0.0,677.5,11.75,-2554.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
javascript_luhn_exercism-javascript-ffflorian,javascript,cluster_luhn.json,claude_vs_gemini,claude,gemini,72.31740306582508,71.03825136612022,73.2161323681489,68.95740704835461,71.3822984621122,True,,,,,100.0,1000.0,50.0,80000.0,0.0,677.5,11.75,-2554.0,0.0,677.5,11.75,-2554.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
javascript_luhn_exercism-javascript-ffflorian_ffflorian,javascript,cluster_luhn.json,openAI_vs_claude,openAI,claude,70.15610651974289,66.47619047619048,72.9362591431557,70.56927920784709,70.03445883673403,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,696.6666666666667,10.333333333333336,-2542.6666666666715,0.0,696.6666666666667,10.333333333333336,-2542.6666666666715,0.0,0.0,0.0,0.0,,,,
javascript_luhn_exercism-javascript-ffflorian_ffflorian,javascript,cluster_luhn.json,openAI_vs_gemini,openAI,gemini,68.83116883116884,66.351606805293,72.09302325581395,67.35162135826143,68.65685506263429,True,100.0,1000.0,50.0,80000.0,,,,,0.0,696.6666666666667,10.333333333333336,-2542.6666666666715,0.0,696.6666666666667,10.333333333333336,-2542.6666666666715,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
javascript_luhn_exercism-javascript-ffflorian_ffflorian,javascript,cluster_luhn.json,claude_vs_gemini,claude,gemini,72.31740306582508,71.03825136612022,73.2161323681489,68.95740704835461,71.3822984621122,True,,,,,100.0,1000.0,50.0,80000.0,0.0,696.6666666666667,10.333333333333336,-2542.6666666666715,0.0,696.6666666666667,10.333333333333336,-2542.6666666666715,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
javascript_luhn_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,cluster_luhn.json,openAI_vs_claude,openAI,claude,62.5215889464594,63.08724832214765,57.91411042944785,62.8659831629548,61.597232715252424,False,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,
javascript_luhn_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,cluster_luhn.json,openAI_vs_gemini,openAI,gemini,65.01210653753027,66.99369306236859,62.339331619537276,73.72863815407584,67.018442343378,False,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
javascript_luhn_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,cluster_luhn.json,claude_vs_gemini,claude,gemini,73.63590005099438,75.84722969338354,75.56756756756758,73.74482323105428,74.69888013574995,False,,,,,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
typescript_luhn_Exercism-typescript-thewanionly_thewanionly,typescript,cluster_luhn.json,openAI_vs_claude,openAI,claude,65.82278481012658,62.525879917184255,71.45748987854252,67.5941409505048,66.85007388908954,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-554.5999999999999,-21.0,-143832.8,0.0,-554.5999999999999,-21.0,-143832.8,0.0,0.0,0.0,0.0,,,,
typescript_luhn_Exercism-typescript-thewanionly_thewanionly,typescript,cluster_luhn.json,openAI_vs_gemini,openAI,gemini,57.755775577557756,61.490683229813655,63.424518743667676,58.15722222464582,60.20704994392122,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-554.5999999999999,-21.0,-143832.8,0.0,-554.5999999999999,-21.0,-143832.8,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_luhn_Exercism-typescript-thewanionly_thewanionly,typescript,cluster_luhn.json,claude_vs_gemini,claude,gemini,78.68623340321453,78.37037037037037,77.9874213836478,65.35471931940464,75.09968611915933,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-554.5999999999999,-21.0,-143832.8,0.0,-554.5999999999999,-21.0,-143832.8,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_luhn_Exercism-typescript-shybyte_shybyte,typescript,cluster_luhn.json,openAI_vs_claude,openAI,claude,64.56973293768546,71.83391003460208,68.12358703843256,66.39470310622953,67.7304832792374,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-976.8,-7.200000000000003,-143687.2,0.0,-976.8,-7.200000000000003,-143687.2,0.0,0.0,0.0,0.0,,,,
typescript_luhn_Exercism-typescript-shybyte_shybyte,typescript,cluster_luhn.json,openAI_vs_gemini,openAI,gemini,53.692043503148255,62.910128388017114,57.940941739824424,63.79001839167474,59.58328300566614,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-976.8,-7.200000000000003,-143687.2,0.0,-976.8,-7.200000000000003,-143687.2,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_luhn_Exercism-typescript-shybyte_shybyte,typescript,cluster_luhn.json,claude_vs_gemini,claude,gemini,61.904761904761905,65.78512396694215,71.35036496350364,66.48459778574751,66.3812121552388,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-976.8,-7.200000000000003,-143687.2,0.0,-976.8,-7.200000000000003,-143687.2,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_luhn_Exercism-typescript-chriswilding_chriswilding,typescript,cluster_luhn.json,openAI_vs_claude,openAI,claude,74.59807073954984,78.48443843031123,73.04507819687213,60.22030081737728,71.58697204602761,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-937.2,-8.399999999999999,-145021.6,0.0,-937.2,-8.399999999999999,-145021.6,0.0,0.0,0.0,0.0,,,,
typescript_luhn_Exercism-typescript-chriswilding_chriswilding,typescript,cluster_luhn.json,openAI_vs_gemini,openAI,gemini,70.59553349875931,74.70039946737683,70.65217391304348,55.78693398757265,67.93376021668807,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-937.2,-8.399999999999999,-145021.6,0.0,-937.2,-8.399999999999999,-145021.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_luhn_Exercism-typescript-chriswilding_chriswilding,typescript,cluster_luhn.json,claude_vs_gemini,claude,gemini,85.76576576576576,82.39700374531836,81.27772848269743,52.82304162067564,75.56588490361429,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-937.2,-8.399999999999999,-145021.6,0.0,-937.2,-8.399999999999999,-145021.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_luhn_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,cluster_luhn.json,openAI_vs_claude,openAI,claude,47.116968698517304,60.0,61.52324431256182,66.27370965946278,58.72848066763547,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-560.8,-26.0,-141936.8,0.0,-560.8,-26.0,-141936.8,0.0,0.0,0.0,0.0,,,,
typescript_luhn_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,cluster_luhn.json,openAI_vs_gemini,openAI,gemini,55.909943714821765,63.170731707317074,69.32447397563676,70.35706152489544,64.69055273066776,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-560.8,-26.0,-141936.8,0.0,-560.8,-26.0,-141936.8,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_luhn_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,cluster_luhn.json,claude_vs_gemini,claude,gemini,67.3972602739726,68.89952153110048,72.75922671353253,64.64764802894334,68.42591413688723,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-560.8,-26.0,-141936.8,0.0,-560.8,-26.0,-141936.8,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_luhn_exercism-javascript-samajammin_samajammin,typescript,cluster_luhn.json,openAI_vs_claude,openAI,claude,51.02505694760819,56.23721881390593,62.745098039215684,56.24774646685209,56.563780066895475,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-442.20000000000005,-35.2,-143180.0,0.0,-442.20000000000005,-35.2,-143180.0,0.0,0.0,0.0,0.0,,,,
typescript_luhn_exercism-javascript-samajammin_samajammin,typescript,cluster_luhn.json,openAI_vs_gemini,openAI,gemini,69.46308724832215,71.76015473887814,75.1111111111111,71.61922668533954,71.98839494591273,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-442.20000000000005,-35.2,-143180.0,0.0,-442.20000000000005,-35.2,-143180.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_luhn_exercism-javascript-samajammin_samajammin,typescript,cluster_luhn.json,claude_vs_gemini,claude,gemini,66.44067796610169,66.18819776714513,72.7630285152409,63.73169837731748,67.2809006564513,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-442.20000000000005,-35.2,-143180.0,0.0,-442.20000000000005,-35.2,-143180.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
Java_luhn_exercism-java-ThomasZumsteg,java,cluster_luhn.json,openAI_vs_claude,openAI,claude,54.67492260061919,70.51732797589152,56.89876121315678,64.63915178127583,61.68254089273583,False,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,
Java_luhn_exercism-java-ThomasZumsteg,java,cluster_luhn.json,openAI_vs_gemini,openAI,gemini,80.40421792618629,76.35172037138176,80.27288231949971,86.76228406592176,80.94777617074737,False,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
Java_luhn_exercism-java-ThomasZumsteg,java,cluster_luhn.json,claude_vs_gemini,claude,gemini,63.24884792626728,70.4285108188375,62.001627339300235,66.1353002514566,65.4535715839654,False,,,,,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
Java_luhn_exercism-java-ThomasZumsteg_ThomasZumsteg,java,cluster_luhn.json,openAI_vs_claude,openAI,claude,54.67492260061919,70.51732797589152,56.89876121315678,64.63915178127583,61.68254089273583,False,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,
Java_luhn_exercism-java-ThomasZumsteg_ThomasZumsteg,java,cluster_luhn.json,openAI_vs_gemini,openAI,gemini,80.40421792618629,76.35172037138176,80.27288231949971,86.76228406592176,80.94777617074737,False,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
Java_luhn_exercism-java-ThomasZumsteg_ThomasZumsteg,java,cluster_luhn.json,claude_vs_gemini,claude,gemini,63.24884792626728,70.4285108188375,62.001627339300235,66.1353002514566,65.4535715839654,False,,,,,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
c_luhn_Exercism (HeitorMP),c,cluster_luhn.json,openAI_vs_claude,openAI,claude,61.34228187919464,63.258232235701904,67.20321931589537,41.97840888287217,58.44553557841602,False,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,
c_luhn_Exercism (HeitorMP),c,cluster_luhn.json,openAI_vs_gemini,openAI,gemini,61.00795755968169,59.63488843813387,65.63517915309447,74.66697620419677,65.2362503387767,False,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
c_luhn_Exercism (HeitorMP),c,cluster_luhn.json,claude_vs_gemini,claude,gemini,53.24825986078887,55.71955719557196,56.2111801242236,33.85379027687612,49.75819686436513,False,,,,,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
c_luhn_Exercism (chriswilding),c,cluster_luhn.json,openAI_vs_claude,openAI,claude,70.86757990867581,65.56603773584906,76.40750670241287,49.58741886076361,65.60713580192534,False,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,
c_luhn_Exercism (chriswilding),c,cluster_luhn.json,openAI_vs_gemini,openAI,gemini,70.38183694530444,68.95787139689578,70.63389391979301,47.234796889722986,64.30209978792905,False,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
c_luhn_Exercism (chriswilding),c,cluster_luhn.json,claude_vs_gemini,claude,gemini,65.23235800344234,61.89555125725339,65.52147239263803,51.62498183886044,61.06859087304855,False,,,,,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
c_luhn_Exercism (m3g4d1v3r),c,cluster_luhn.json,openAI_vs_claude,openAI,claude,77.3220747889023,73.2620320855615,77.22448979591836,77.04365379457624,76.2130626162396,False,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,
c_luhn_Exercism (m3g4d1v3r),c,cluster_luhn.json,openAI_vs_gemini,openAI,gemini,75.51515151515152,74.43105756358767,80.22782750203417,69.81307499707788,74.99677789446281,False,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
c_luhn_Exercism (m3g4d1v3r),c,cluster_luhn.json,claude_vs_gemini,claude,gemini,70.30905077262692,69.73392461197338,70.63369397217929,43.99152487494609,63.66704855793142,False,,,,,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
cpp_luhn_Exercism (thefullarcticfox),cpp,cluster_luhn.json,openAI_vs_claude,openAI,claude,70.11070110701108,65.64299424184262,72.19307450157397,53.769607834577336,65.42909442125125,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,1000.0,25.8,76032.0,0.0,1000.0,25.8,76032.0,0.0,0.0,0.0,0.0,,,,
cpp_luhn_Exercism (thefullarcticfox),cpp,cluster_luhn.json,openAI_vs_gemini,openAI,gemini,68.2226211849192,62.571976967370446,77.01863354037268,53.83507304083335,65.41207618337393,True,100.0,1000.0,50.0,80000.0,,,,,0.0,1000.0,25.8,76032.0,0.0,1000.0,25.8,76032.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
cpp_luhn_Exercism (thefullarcticfox),cpp,cluster_luhn.json,claude_vs_gemini,claude,gemini,65.57093425605535,65.36412078152753,74.77017364657814,80.31399210197424,71.50480519653382,True,,,,,100.0,1000.0,50.0,80000.0,0.0,1000.0,25.8,76032.0,0.0,1000.0,25.8,76032.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_luhn_Exercism (go_rootulp),go,cluster_luhn.json,openAI_vs_claude,openAI,claude,59.16045508042369,62.317327766179545,68.61123204179364,68.43471021889161,64.63093127682212,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-5133.6,-19.400000000000006,-138297.6,0.0,-5133.6,-19.400000000000006,-138297.6,0.0,0.0,0.0,0.0,,,,
go_luhn_Exercism (go_rootulp),go,cluster_luhn.json,openAI_vs_gemini,openAI,gemini,61.59029649595688,84.97607655502392,65.6671664167916,78.98680021016014,72.80508491948314,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-5133.6,-19.400000000000006,-138297.6,0.0,-5133.6,-19.400000000000006,-138297.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_luhn_Exercism (go_rootulp),go,cluster_luhn.json,claude_vs_gemini,claude,gemini,42.41851676901275,59.656652360515025,43.609806990088686,61.33066633910054,51.75391061467925,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-5133.6,-19.400000000000006,-138297.6,0.0,-5133.6,-19.400000000000006,-138297.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_luhn_Exercism (go_ThomasZumsteg),go,cluster_luhn.json,openAI_vs_claude,openAI,claude,78.14845704753961,71.60367722165475,79.62042476276548,93.33578579696709,80.67708620723172,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-5053.8,-6.200000000000003,-143788.8,0.0,-5053.8,-6.200000000000003,-143788.8,0.0,0.0,0.0,0.0,,,,
go_luhn_Exercism (go_ThomasZumsteg),go,cluster_luhn.json,openAI_vs_gemini,openAI,gemini,44.82063683998388,48.4641638225256,64.01384083044984,59.63359798263455,54.23305986889846,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-5053.8,-6.200000000000003,-143788.8,0.0,-5053.8,-6.200000000000003,-143788.8,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_luhn_Exercism (go_ThomasZumsteg),go,cluster_luhn.json,claude_vs_gemini,claude,gemini,43.20057409400789,45.792079207920786,63.7175009701203,57.759318319924326,52.61736814799332,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-5053.8,-6.200000000000003,-143788.8,0.0,-5053.8,-6.200000000000003,-143788.8,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_luhn_Exercism (go_thinkverse),go,cluster_luhn.json,openAI_vs_claude,openAI,claude,73.91304347826086,72.43367935409456,70.92731829573935,50.31691172740207,66.89773821387422,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-5041.8,-6.600000000000001,-141548.0,0.0,-5041.8,-6.600000000000001,-141548.0,0.0,0.0,0.0,0.0,,,,
